ATC_E53A76
Time-Data=(A2/86400)+25569;Temp;Humi;Vbat
1715779505;21.64;64.97;2946
1715781310;21.69;65.08;2945
1715783112;21.83;64.75;2945
1715784914;21.88;63.02;2946
1715786717;21.87;61.45;2946
1715788519;21.82;60.87;2946
1715790321;21.7;60.51;2946
1715792123;21.52;58.49;2945
1715793926;21.42;56.69;2944
1715795728;21.92;57.23;2944
1715797530;22.35;57.88;2946
1715799332;22.5;57.52;2947
1715801134;22.74;58.53;2948
1715802937;22.85;60.09;2949
1715804736;22.65;59.15;2949
1715806541;22.5;58.28;2948
1715808343;22.68;57.67;2948
1715810146;22.85;57.66;2948
1715811948;22.32;57.98;2948
1715813750;21.9;58.35;2947
1715815552;21.79;59.07;2945
1715817355;21.48;58.68;2944
1715819157;21.27;58.96;2942
1715820959;20.93;59.34;2941
1715822761;20.66;59.75;2939
1715824561;20.46;59.88;2938
1715826363;20.32;60.02;2938
1715828168;20.25;60.13;2937
1715829968;20.15;59.64;2937
1715831773;20.02;59.9;2936
1715833572;19.93;59.11;2935
1715835375;19.83;59.67;2935
1715837179;19.76;58.84;2934
1715838982;19.62;59.28;2933
1715840784;19.52;58.51;2932
1715842586;19.44;58.99;2931
1715844388;19.36;58.4;2931
1715846191;19.31;58.86;2930
1715847990;19.3;58.67;2930
1715849793;19.31;59.41;2930
1715851595;19.37;59.71;2929
1715853397;19.55;60.65;2929
1715855202;19.82;61.07;2929
1715857001;20.33;61.94;2930
1715858806;20.93;61.4;2932
1715860608;21.16;60.55;2934
1715862411;20.98;60.6;2935
1715864213;21.89;59.4;2935
1715866015;22.17;59;2938
1715867817;21.98;59.5;2939
1715869619;21.96;59.44;2940
1715871422;21.84;59.62;2940
1715873224;21.67;60.16;2939
1715875026;21.7;60.78;2939
1715876826;21.59;60.65;2939
1715878631;21.56;60.63;2938
1715880433;21.56;60.35;2938
1715882235;21.71;60.21;2938
1715884038;21.83;59.84;2939
1715885840;21.91;59.78;2939
1715887645;22.28;59.06;2940
1715889445;22.15;59.92;2941
1715891247;22.12;59.9;2941
1715893049;21.8;60.3;2941
1715894854;21.39;60.7;2940
1715896654;21.03;61.15;2938
1715898458;20.84;61.76;2937
1715900258;20.86;62.74;2936
1715902060;22.07;57.35;2937
1715903865;22.38;54.37;2941
1715905665;22.37;54.16;2942
1715907469;22.5;52.45;2943
1715909272;22.39;51.02;2944
1715911074;22.41;50.14;2945
1715912876;22.5;49.28;2946
1715914678;22.51;49.02;2947
1715916481;22.45;48.86;2948
1715918280;22.4;48.67;2948
1715920083;22.34;49.14;2949
1715921887;21.96;51.55;2947
1715923690;21.44;53.2;2944
1715925492;21.15;52.98;2942
1715927294;21.79;48.96;2941
1715929096;22.04;48.21;2943
1715930896;22.1;48.03;2944
1715932701;22.2;48.51;2944
1715934503;22.18;49.27;2945
1715936303;21.79;50.24;2944
1715938105;21.46;52.26;2943
1715939910;21.35;54.32;2942
1715941712;21.36;55.32;2942
1715943514;21.59;57.12;2942
1715945316;21.82;55.46;2943
1715947119;21.81;54.61;2945
1715948921;21.91;55.91;2945
1715950726;21.86;54.43;2946
1715952528;21.72;54.56;2946
1715954328;21.54;53.31;2945
1715956132;21.81;54.83;2945
1715957935;22.96;51.05;2947
1715959737;23.41;46.81;2949
1715961539;23.76;44.15;2951
1715963339;23.56;42.04;2953
1715965141;23.11;43.31;2952
1715966943;22.78;44.95;2951
1715968748;22.91;47.39;2951
1715970550;23.01;48.71;2951
1715972353;23.24;49.3;2952
1715974155;23.77;49.66;2953
1715975957;23.83;49.5;2954
1715977759;23.67;50.67;2955
1715979562;23.22;52.41;2953
1715981364;22.83;53.74;2952
1715983166;22.61;57.62;2951
1715984968;22.57;61.16;2950
1715986768;22.32;58.98;2949
1715988573;21.97;57.11;2948
1715990375;21.82;54.8;2947
1715992177;21.57;54.97;2945
1715993980;21.46;56.33;2944
1715995782;21.38;57.38;2944
1715997584;21.42;58.86;2943
1715999386;21.31;58.45;2943
1716001188;21.07;58.76;2942
1716002991;20.94;58.75;2941
1716004791;20.83;58.81;2940
1716006593;20.76;58.88;2940
1716008398;20.62;58.97;2939
1716010197;20.56;59.1;2939
1716012002;20.46;59.15;2938
1716013804;20.38;59.26;2938
1716015607;20.32;59.43;2937
1716017409;20.29;59.45;2937
1716019209;20.25;59.49;2937
1716021013;20.25;59.56;2936
1716022813;20.24;59.94;2936
1716024615;20.35;59.97;2936
1716026418;20.56;59.71;2936
1716028222;21.96;57.51;2938
1716030025;22.86;56.71;2942
1716031827;23.47;54.94;2945
1716033629;23.4;51.8;2947
1716035431;22.92;52;2947
1716037234;22.48;52.82;2946
1716039036;22.34;53.09;2945
1716040838;22.35;53.08;2945
1716042641;22.41;52.95;2945
1716044443;22.39;54.09;2946
1716046245;22.3;54.69;2945
1716048047;22.27;54.36;2946
1716049849;22.22;54.5;2945
1716051649;22.29;55.02;2945
1716053454;22.47;53.68;2945
1716055256;22.47;50.8;2946
1716057056;22.72;51.02;2946
1716058861;23.21;51.79;2947
1716060663;23.62;51.64;2949
1716062465;23.64;51.24;2951
1716064267;23.6;51.65;2951
1716066070;23.28;51.37;2951
1716067872;22.98;53.37;2950
1716069674;23.29;57.63;2950
1716071476;23.49;59.27;2951
1716073279;23;57.65;2951
1716075081;22.34;57.72;2950
1716076883;21.9;58.21;2948
1716078685;21.62;58.63;2946
1716080488;21.35;58.84;2945
1716082287;21.21;59.05;2945
1716084092;21.04;59.4;2945
1716085895;20.94;59.43;2944
1716087694;20.85;59.67;2942
1716089499;20.78;59.63;2941
1716091301;20.66;59.87;2939
1716093101;20.56;59.76;2939
1716094906;20.49;60.09;2938
1716096708;20.42;60.03;2938
1716098510;20.33;60.23;2937
1716100312;20.28;60.25;2937
1716102115;20.25;60.48;2936
1716103914;20.23;60.58;2936
1716105717;20.35;60.87;2936
1716107521;21.74;59.05;2937
1716109324;22.48;57.37;2940
1716111126;22.94;56.6;2943
1716112928;23.42;57.53;2945
1716114730;23.5;56.77;2947
1716116533;23.06;57.16;2947
1716118332;22.71;57.56;2946
1716120137;22.46;58.01;2946
1716121940;22.37;58.33;2946
1716123742;22.32;58.64;2946
1716125544;22.32;58.62;2945
1716127346;22.36;58.31;2944
1716129149;22.51;57.02;2944
1716130948;22.62;59.36;2944
1716132753;22.86;60.63;2944
1716134555;23;53.13;2945
1716136358;22.98;50.97;2946
1716138160;22.85;51.83;2945
1716139962;23.13;56.26;2945
1716141765;23.3;56.54;2946
1716143567;23.74;57.77;2947
1716145366;23.89;56.82;2949
1716147171;23.83;57.02;2950
1716148971;23.41;57.7;2949
1716150776;23.12;58.45;2948
1716152578;22.75;59.13;2947
1716154380;22.5;59.77;2945
1716156180;22.34;60.43;2945
1716157985;22.26;61.46;2944
1716159787;22.28;61.87;2944
1716161590;22.32;60.42;2944
1716163389;22.48;59.69;2944
1716165194;22.37;56.81;2944
1716166996;22.08;57.54;2943
1716168799;21.78;59.25;2943
1716170601;21.52;60.05;2942
1716172403;22.11;59.58;2941
1716174203;22.9;58.75;2944
1716176008;22.69;59.34;2945
1716177810;22.3;59.9;2944
1716179609;21.97;60.44;2943
1716181414;21.78;61.01;2941
1716183214;21.59;61.31;2940
1716185019;21.46;61.5;2940
1716186821;21.35;61.6;2939
1716188623;21.31;61.76;2939
1716190425;21.25;61.82;2939
1716192228;21.39;61.38;2938
1716194030;22.6;58.98;2940
1716195832;22.97;58.21;2943
1716197634;22.67;58.56;2944
1716199437;22.32;59.52;2944
1716201239;22.15;60.07;2943
1716203041;21.97;60.4;2942
1716204843;21.87;60.94;2942
1716206646;21.84;60.98;2941
1716208448;21.83;61.06;2942
1716210247;21.83;61.05;2942
1716212052;21.83;60.99;2941
1716213854;21.83;60.76;2941
1716215657;21.86;60.46;2941
1716217456;21.94;60.31;2942
1716219261;21.93;60.23;2941
1716221063;21.86;60.07;2941
1716222865;21.85;60.03;2941
1716224668;21.85;59.82;2941
1716226470;21.82;59.92;2941
1716228272;21.76;60.1;2941
1716230074;21.61;60.25;2940
1716231877;21.57;60.35;2940
1716233679;21.64;60.1;2939
1716235481;22;59.17;2940
1716237283;22.42;58.51;2941
1716239086;23.29;57.18;2943
1716240888;23.15;58.16;2945
1716242688;22.84;59.27;2944
1716244493;22.67;57.38;2944
1716246295;22.29;58.34;2942
1716248097;21.93;59.16;2941
1716249899;21.69;60.01;2940
1716251701;21.75;60.78;2939
1716253501;22.87;58.9;2940
1716255306;23.19;58.21;2943
1716257108;22.72;59.01;2944
1716258910;22.21;60.12;2942
1716260713;21.82;61.26;2941
1716262515;21.57;61.78;2940
1716264317;21.36;62.25;2939
1716266119;21.27;62.78;2938
1716267921;21.57;62.5;2937
1716269724;22.75;60.37;2939
1716271526;22.9;59.98;2941
1716273328;22.42;60.73;2941
1716275130;21.94;61.55;2939
1716276933;21.65;62.21;2938
1716278737;21.38;62.91;2937
1716280537;21.28;63.19;2936
1716282342;21.56;62.94;2936
1716284144;22.78;60.39;2937
1716285946;23.03;59.37;2940
1716287746;22.59;59.94;2940
1716289551;22.2;60.74;2939
1716291353;21.99;61.06;2938
1716293153;21.82;61.35;2937
1716294958;21.7;61.67;2936
1716296760;21.55;61.75;2936
1716298562;21.54;61.68;2936
1716300364;21.59;61.42;2936
1716302167;21.66;61.05;2936
1716303969;21.56;60.83;2935
1716305769;21.46;60.77;2935
1716307573;21.37;60.8;2935
1716309376;22.54;58.84;2935
1716311178;23.19;57.56;2938
1716312980;23.36;57.26;2940
1716314782;24.09;56.2;2942
1716316582;24.27;56.02;2945
1716318387;24.36;56.5;2946
1716320189;24.58;56.26;2947
1716321989;24.64;56.36;2948
1716323794;24.71;56.94;2949
1716325596;24.65;57.69;2950
1716327398;23.98;58.89;2949
1716329201;23.38;60.99;2947
1716331003;22.9;62.5;2945
1716332803;22.76;66.83;2944
1716334605;22.74;65.73;2944
1716336410;22.46;64.56;2943
1716338212;22.13;65.09;2942
1716340012;21.97;64.95;2940
1716341814;21.94;66.32;2939
1716343619;21.84;65.82;2939
1716345421;21.62;65.54;2938
1716347221;21.41;65.48;2937
1716349023;21.3;65.3;2936
1716350825;21.2;65.2;2936
1716352630;21.06;65.13;2936
1716354432;20.97;65.14;2935
1716356234;20.87;65.23;2935
1716358034;20.81;65.15;2935
1716359836;20.74;65.26;2935
1716361639;20.67;65.32;2934
1716363443;20.62;65.51;2934
1716365243;20.62;65.65;2934
1716367048;20.58;65.67;2933
1716368850;20.56;65.56;2933
1716370652;20.54;65.39;2933
1716372455;20.59;65.23;2933
1716374254;20.74;65.5;2933
1716376059;20.83;65.48;2933
1716377861;21.42;65.03;2933
1716379664;21.43;64.83;2935
1716381466;21.29;65.34;2935
1716383268;21.13;65.57;2935
1716385070;21.01;65.37;2934
1716386872;20.93;65.05;2934
1716388675;20.9;64.77;2934
1716390474;20.86;64.29;2934
1716392279;20.88;64.32;2933
1716394082;21.46;63.81;2934
1716395884;21.55;62.8;2936
1716397686;21.34;62.76;2935
1716399486;21.11;63.01;2934
1716401290;20.88;63.29;2933
1716403090;20.81;63.53;2932
1716404893;20.7;63.65;2932
1716406695;20.61;63.86;2932
1716408497;20.52;64.03;2931
1716410301;20.4;64.28;2930
1716412104;20.36;64.55;2929
1716413904;20.3;64.51;2929
1716415708;20.21;64.65;2928
1716417508;20.58;64.89;2928
1716419313;20.84;63.96;2929
1716421115;20.68;63.98;2930
1716422917;20.35;64.17;2929
1716424720;20.17;64.44;2928
1716426522;20.07;64.69;2927
1716428324;20.5;64.05;2927
1716430124;20.32;63.89;2928
1716431928;20.1;64.21;2927
1716433731;19.91;64.39;2926
1716435533;19.8;64.54;2925
1716437335;19.7;64.85;2924
1716439137;19.6;65.05;2923
1716440940;19.53;65.1;2923
1716442742;19.46;65.25;2922
1716444544;19.4;65.21;2922
1716446344;19.34;65.21;2922
1716448149;19.31;65.24;2921
1716449948;19.3;65.17;2921
1716451753;19.28;65.29;2921
1716453553;19.26;64.97;2920
1716455358;19.25;65.13;2920
1716457160;19.28;64.81;2920
1716458962;19.32;65.13;2920
1716460765;19.41;65;2920
1716462564;19.39;64.48;2920
1716464369;19.46;64.08;2920
1716466171;19.57;63.73;2920
1716467973;19.67;63.74;2920
1716469773;19.79;64.03;2921
1716471578;19.83;63.82;2921
1716473380;19.83;63.54;2922
1716475180;19.98;63.22;2922
1716476982;20.11;63.65;2922
1716478784;20.22;64.07;2923
1716480589;19.99;63.79;2923
1716482391;19.87;63.27;2922
1716484194;20.01;63.65;2922
1716485996;20.31;63.46;2923
1716487798;20.32;63.33;2924
1716489600;20.25;62.99;2925
1716491403;19.98;63.36;2924
1716493202;20;63.62;2924
1716495007;20.57;62.44;2924
1716496809;21.09;61.75;2927
1716498609;21.64;64.55;2929
1716500411;22.84;65.31;2932
1716502213;22;62.73;2935
1716504018;21.31;63.42;2933
1716505818;20.8;63.97;2931
1716507623;20.38;64.46;2929
1716509425;20.28;65.14;2928
1716511227;20.1;64.84;2927
1716513027;19.82;65.1;2925
1716514829;19.64;65.26;2924
1716516631;19.47;65.39;2923
1716518434;19.36;65.51;2922
1716520239;19.31;65.71;2922
1716522038;19.29;66.06;2921
1716523843;19.25;66.07;2921
1716525643;19.32;66.22;2920
1716527445;20.54;64.14;2921
1716529250;20.9;63.34;2925
1716531052;20.48;63.99;2926
1716532852;20.07;64.85;2924
1716534654;19.87;65.69;2923
1716536457;19.82;66.12;2922
1716538261;19.83;66.33;2921
1716540064;20.01;66.77;2921
1716541866;19.87;66.04;2922
1716543668;20.55;64.35;2921
1716545468;21.64;61.99;2925
1716547272;22.14;61.03;2929
1716549075;22.8;61.34;2931
1716550877;22.93;60.41;2934
1716552679;23.28;59.55;2935
1716554481;22.95;59.85;2936
1716556284;22.79;60.16;2936
1716558086;22.8;60.32;2935
1716559888;22.7;60.76;2936
1716561690;22.69;61.14;2936
1716563493;22.67;60.96;2936
1716565295;22.67;60.91;2936
1716567097;22.82;62.35;2936
1716568899;23.19;69.57;2936
1716570702;23.63;64.41;2937
1716572504;23.05;63.61;2938
1716574306;22.63;64.66;2937
1716576108;22.35;64.55;2936
1716577911;22.24;64.35;2935
1716579713;22.93;62.97;2935
1716581515;22.96;62.62;2937
1716583317;22.63;63.17;2937
1716585119;22.42;64.4;2936
1716586919;22.34;69.2;2936
1716588724;22.85;72.35;2936
1716590526;22.84;69.58;2937
1716592328;22.34;69.7;2936
1716594131;21.9;69.22;2935
1716595933;21.69;69.2;2934
1716597735;22.15;68.38;2934
1716599537;22.85;66.46;2935
1716601340;22.65;66.31;2937
1716603142;22.19;66.72;2936
1716604942;21.78;67.45;2935
1716606744;21.48;68.04;2933
1716608549;21.25;68.54;2932
1716610351;21.1;68.73;2931
1716612153;22.02;67.21;2932
1716613955;22.47;66.17;2935
1716615758;22.21;66.43;2936
1716617560;21.84;67.09;2935
1716619362;21.9;68.92;2934
1716621164;21.89;73.23;2934
1716622964;21.65;71.01;2934
1716624766;21.29;70.77;2933
1716626571;21.14;70.39;2931
1716628371;20.99;70.07;2931
1716630175;20.92;69.81;2930
1716631975;20.95;69.65;2930
1716633778;21.08;69.27;2930
1716635582;21.04;68.94;2929
1716637382;21.03;68.73;2929
1716639187;20.99;68.47;2929
1716640987;21;68.41;2929
1716642789;20.99;68.26;2929
1716644594;21.03;68.04;2929
1716646396;21.16;67.71;2929
1716648196;21.31;67.34;2929
1716650000;21.28;67.29;2930
1716651803;21.29;67.22;2930
1716653605;21.32;66.98;2930
1716655407;21.38;66.79;2930
1716657210;21.46;66.57;2930
1716659012;21.62;66.37;2930
1716660814;21.8;65.88;2931
1716662616;22.05;65.1;2932
1716664419;22.3;64.33;2933
1716666221;22.61;63.48;2934
1716668023;22.64;63.18;2935
1716669825;22.48;63.55;2935
1716671628;22.05;64.35;2934
1716673430;21.72;64.46;2933
1716675232;21.62;65.57;2932
1716677034;21.7;67.06;2932
1716678837;22.45;67.77;2932
1716680639;22.79;65.95;2935
1716682441;22.52;66.25;2935
1716684243;21.95;66.79;2934
1716686045;21.74;67.09;2932
1716687848;22.67;65.26;2932
1716689650;22.59;65.2;2935
1716691452;22.12;65.88;2934
1716693254;21.73;66.63;2932
1716695057;21.41;67.16;2930
1716696859;21.21;67.63;2929
1716698661;21.05;67.9;2928
1716700464;20.91;68.09;2928
1716702263;20.82;68.18;2927
1716704068;21.46;67.31;2927
1716705870;22.43;65.27;2930
1716707673;22.22;65.5;2933
1716709475;21.84;66.34;2932
1716711275;21.52;67.16;2930
1716713079;21.32;67.54;2929
1716714879;21.3;68.08;2928
1716716684;21.61;67.69;2928
1716718484;21.63;67.57;2929
1716720288;21.72;67.37;2930
1716722091;21.78;67.36;2930
1716723893;21.83;67.43;2930
1716725693;21.87;67.23;2930
1716727497;22.01;67.43;2931
1716729299;22.28;67.98;2931
1716731102;22.57;66.92;2933
1716732904;22.81;65.99;2934
1716734706;22.64;67.01;2935
1716736508;22.48;67.88;2934
1716738311;22.44;68.04;2934
1716740113;22.63;68.65;2934
1716741915;22.51;68.05;2935
1716743718;22.34;68.04;2934
1716745517;22.29;68.08;2934
1716747322;22.32;67.74;2934
1716749124;22.69;66.76;2934
1716750926;23;65.75;2935
1716752729;22.96;65.83;2936
1716754531;22.64;66.36;2935
1716756333;22.29;66.84;2934
1716758133;22.2;67.34;2934
1716759935;22.19;69.53;2933
1716761740;22.45;69.86;2933
1716763542;22.75;69.81;2934
1716765344;23.6;69.08;2936
1716767147;23.86;66.53;2938
1716768946;23.01;67.22;2938
1716770751;22.59;68.29;2936
1716772553;22.36;68.79;2935
1716774355;22.32;70.3;2935
1716776158;22.2;69.89;2934
1716777960;21.97;69.99;2934
1716779762;21.82;69.96;2933
1716781564;21.71;70.02;2932
1716783367;21.57;70.03;2931
1716785169;21.46;70.07;2930
1716786969;21.38;70.11;2929
1716788773;21.31;70.2;2928
1716790576;21.29;70.19;2928
1716792378;21.24;70.27;2927
1716794178;21.2;70.25;2927
1716795982;21.14;70.3;2927
1716797785;21.28;70.28;2927
1716799584;21.63;69.51;2927
1716801389;21.83;69.32;2928
1716803191;21.99;69.01;2929
1716804994;21.92;69.48;2930
1716806793;21.92;69.55;2930
1716808598;22.11;69.43;2930
1716810400;22.54;68.31;2930
1716812203;22.31;69.03;2932
1716814005;22.13;69.16;2931
1716815807;22.04;69.44;2930
1716817607;22.02;69.65;2929
1716819412;22.3;74.89;2929
1716821211;22.5;75.04;2930
1716823016;22.57;74.45;2931
1716824818;22.52;71.08;2931
1716826618;22.58;69.95;2931
1716828423;22.33;69.55;2931
1716830225;22;69.49;2929
1716832027;21.79;69.62;2928
1716833829;21.61;69.68;2928
1716835632;21.47;69.7;2927
1716837434;21.37;69.64;2926
1716839236;21.37;69.47;2926
1716841036;21.3;69.46;2925
1716842841;21.84;68.44;2925
1716844643;22.3;67.31;2928
1716846445;22.38;66.97;2929
1716848247;22.38;66.88;2930
1716850050;22.32;66.92;2930
1716851849;22.4;67.2;2930
1716853654;22.67;70.15;2931
1716855456;22.66;70.56;2932
1716857259;22.46;68.53;2931
1716859061;22.04;68.34;2930
1716860863;21.69;68.52;2928
1716862665;21.44;68.6;2927
1716864468;21.31;68.78;2926
1716866270;21.19;68.86;2925
1716868072;21.04;68.99;2924
1716869875;21.08;68.8;2923
1716871677;21.76;67.6;2924
1716873479;22.02;66.86;2926
1716875281;22.13;66.59;2928
1716877084;22.21;66.36;2928
1716878886;22.25;66.2;2928
1716880688;22.21;66.13;2928
1716882488;21.88;66.59;2927
1716884293;21.53;67.18;2926
1716886095;21.31;67.89;2925
1716887897;21.15;67.98;2923
1716889700;20.98;68.39;2922
1716891502;20.97;68.47;2922
1716893304;20.97;68.44;2922
1716895107;21.09;68.18;2922
1716896909;21.1;67.97;2922
1716898711;21.17;67.74;2923
1716900511;21.08;67.68;2922
1716902313;21.08;67.54;2922
1716904118;21.75;71.76;2923
1716905918;22.13;69.07;2926
1748010847;22.35;67.52;2926
1748012662;22.59;73.08;2912
1748014464;29.83;68.28;2923
1748016267;31.71;64.76;2952
1748018069;24.2;71.47;2954
1748019871;28.13;72.14;2942
1748021673;27.86;69.14;2951
1748023476;30.97;65.12;2956
1748025278;29.78;69.4;2958
1748027080;25.35;69.43;2957
1748028883;17.97;79.01;2939
1748030685;13.21;84.47;2911
1748032487;10.81;87.27;2886
1748034287;8.51;88.37;2867
1748036092;6.84;89.34;2849
1748037891;5.73;89.89;2834
1748039696;4.92;90.38;2824
1748041499;4.25;90.67;2816
1748043298;3.72;90.86;2810
1748045101;2.94;91.02;2802
1748046909;2.42;91.25;2794
1748048694;2.05;91.44;2781
1748050496;1.82;91.61;2782
1748052298;1.53;91;2785
1748054100;1.39;91.14;2780
1748055903;1.2;91.24;2777
1748057705;0.88;91.33;2775
1748059507;0.8;91.46;2773
1748061310;0.88;91.56;2772
1748063112;0.89;91.57;2772
1748064914;0.87;91.66;2772
1748066716;1.1;91.74;2773
1748068521;1.58;91.85;2775
1748070323;2.27;91.93;2780
1748072126;3.15;92.03;2787
1748073928;4.47;92.16;2797
1748075730;7.75;92.72;2812
1748077533;16.73;93.48;2852
1748079335;28.4;81.92;2910
1748081137;33.3;74.19;2945
1748082939;35.35;64.94;2960
1748084742;35.55;66.25;2966
1748086544;31.59;65.91;2970
1748088346;27.59;67.47;2967
1748090146;30.78;72.71;2960
1748091951;25.35;69.78;2967
1748093753;30.12;74.37;2960
1748095555;37.89;61.82;2976
1748097355;38.47;62.99;2986
1748099160;28.57;68.29;2984
1748100962;31.6;71.05;2975
1748102762;28.63;70.52;2980
1748104567;33.3;69.99;2980
1748106369;39.87;62;2990
1748108169;34.26;62.25;2997
1748109973;22.03;75.18;2981
1748111776;21.53;81.69;2959
1748113575;18.2;85.04;2952
1748115380;18.77;85.77;2946
1748117180;15.68;89.54;2939
1748118982;12.75;90.84;2921
1748120784;10.16;91.68;2901
1748122586;8.19;91.55;2880
1748124391;7.11;91.92;2866
1748126191;6.47;92.26;2857
1748127993;6.56;92.53;2851
1748129795;5.81;92.55;2850
1748131598;4.95;92.67;2842
1748133400;4.65;92.82;2836
1748135205;4.08;92.9;2831
1748137004;3.81;93;2826
1748138809;3.38;93.06;2822
1748140609;3.37;93.13;2819
1748142411;3.31;93.19;2818
1748144216;2.79;93.19;2815
1748146018;2.41;93.22;2809
1748147821;2.81;93.29;2805
1748149623;4.4;93.34;2813
1748151423;5.37;93.38;2824
1748153225;6.19;93.37;2833
1748155030;7.1;93.39;2840
1748156829;7.59;93.42;2848
1748158634;6.8;93.29;2849
1748160436;9.26;93.66;2849
1748162238;14.6;94.01;2877
1748164038;21.71;94.21;2914
1748165843;24.28;90.8;2945
1748167643;24.56;86.35;2950
1748169445;23.82;85.41;2950
1748171250;21.67;85.61;2947
1748173052;20.03;87.14;2939
1748174854;17.04;88.33;2929
1748176656;18.44;89.84;2921
1748178459;18.64;88.51;2926
1748180261;17.67;89.8;2924
1748182061;19.51;89.24;2924
1748183866;20.46;88.5;2930
1748185668;22.1;86.98;2935
1748187470;20.77;86.1;2938
1748189270;19.13;87.3;2931
1748191072;18.82;88.52;2925
1748192874;21.51;86.57;2928
1748194679;17.92;87.58;2930
1748196481;17.29;89.06;2917
1748198283;15.39;89.76;2911
1748200085;13.58;90.91;2898
1748201888;13.58;91.41;2889
1748203690;13.05;91.68;2887
1748205492;12.76;92.05;2882
1748207292;12.47;92.37;2879
1748209097;12.48;92.6;2877
1748210896;12.32;92.77;2876
1748212701;12.35;92.95;2875
1748214503;12.4;93.07;2874
1748216306;12.35;93.15;2873
1748218108;12.32;93.24;2872
1748219910;12.3;93.3;2871
1748221713;12.18;93.36;2869
1748223512;11.82;93.38;2868
1748225317;10.47;93.3;2862
1748227117;10.69;93.55;2852
1748228919;10.49;93.48;2852
1748230724;10.97;93.64;2849
1748232524;11.26;93.64;2853
1748234329;11.4;93.66;2855
1748236131;11.53;93.7;2856
1748237930;11.73;93.74;2855
1748239733;12.29;93.82;2857
1748241537;13.07;93.83;2861
1748243337;13.48;93.8;2865
1748245142;13.78;93.79;2867
1748246942;14.24;93.81;2869
1748248744;16.64;94;2875
1748250548;20.93;93.85;2894
1748252351;22.32;89.9;2912
1748254150;24.96;87.09;2921
1748255955;23.79;86.37;2928
1748257757;26.07;87.94;2925
1748259560;25.27;84.03;2934
1748261362;20.47;86.6;2928
1748263164;23.45;90.11;2914
1748264966;34.73;78.97;2938
1748266769;31.56;83.55;2954
1748268571;33.34;82.4;2956
1748270373;34.27;79.44;2964
1748272175;25.39;84.1;2960
1748273978;31.27;84.91;2952
1748275780;32.14;79.39;2967
1748277582;25.15;85.38;2964
1748279384;26.96;84.42;2956
1748281187;17.6;86.53;2945
1748282989;16.97;89.66;2918
1748284791;20.66;89.63;2920
1748286593;21.82;84.33;2940
1748288393;16.98;89.17;2932
1748290195;15.76;90.53;2916
1748291998;15.2;91.21;2909
1748293802;13.02;91.22;2902
1748295604;11.51;91.97;2885
1748297404;11.18;92.42;2875
1748299209;12.07;92.8;2876
1748301011;12.33;92.79;2882
1748302813;12.17;92.84;2883
1748304616;12.01;92.93;2882
1748306418;11.83;93.04;2880
1748308220;11.67;93.13;2879
1748310020;11.5;93.21;2877
1748311824;11.69;93.3;2875
1748313627;11.7;93.33;2876
1748315427;11.4;93.32;2875
1748317229;11.13;93.37;2872
1748319031;10.24;93.33;2868
1748320833;9.4;93.36;2859
1748322635;8.49;93.4;2851
1748324438;8.62;93.55;2845
1748326240;9.71;93.67;2849
1748328042;10.29;93.62;2857
1748329847;9.56;93.44;2857
1748331649;9.95;93.61;2855
1748333449;11.76;93.82;2860
1748335251;15.9;94.07;2881
1748337056;22.44;93.71;2911
1748338858;27.43;86.78;2939
1748340660;37.23;80.47;2961
1748342462;41.34;73.73;2979
1748344265;40.4;70.33;2986
1748346067;39.65;73.08;2986
1748347869;45.63;62.62;2994
1748349671;28.69;72.22;2993
1748351474;28.66;80.45;2974
1748353276;42.66;68.14;2985
1748355078;38.67;66.44;2999
1748356880;33.55;70.65;2996
1748358683;34.19;69.69;2993
1748360485;36.18;71.15;2994
1748362287;37.36;68.11;2998
1748364087;30.78;72;2996
1748365892;27.99;77.7;2983
1748367694;33.61;75.58;2979
1748369496;39.28;66.71;2996
1748371298;33.38;69.34;3001
1748373101;20.93;80.33;2978
1748374903;19.08;86.37;2948
1748376705;18.32;88.1;2939
1748378505;16;88.11;2932
1748380310;13.83;89.62;2915
1748381892;14.54;90.54;2905
1748383692;14.47;90.81;2910
1748385496;14.19;91.03;2909
1748387299;13.83;91.23;2906
1748389101;13.72;91.42;2903
1748390903;13.3;91.58;2901
1748392705;12.75;91.82;2899
1748394505;12.46;92.14;2897
1748396310;12.14;92.17;2895
1748398112;10.97;92.22;2890
1748399912;10.54;92.45;2882
1748401717;10.63;92.58;2880
1748403519;10.85;92.83;2880
1748405321;11.42;92.89;2884
1748407121;10.95;92.81;2886
1748408926;11.67;93.1;2885
1748410728;12.3;93.11;2891
1748412530;12.85;93.16;2896
1748414332;13.92;93.26;2901
1748416135;14.52;93.11;2908
1748417934;15.32;93.16;2913
1748419739;16.84;93.2;2921
1748421539;18.12;92.57;2929
1748423344;18.63;92.19;2931
1748425146;18.91;91.08;2933
1748426948;18.62;89.32;2934
1748428750;16.77;88.98;2929
1748430553;15.93;90.08;2919
1748432355;17.71;90.05;2919
1748434157;18.63;87.91;2929
1748435957;20.02;88.61;2931
1748437762;22.31;84.61;2943
1748439564;22.86;85.66;2948
1748441366;23.26;82.63;2953
1748443168;22.42;83.99;2951
1748444971;21.3;84.31;2948
1748446770;21.98;85.94;2944
1748448575;24.42;82.85;2952
1748450377;20.41;85.23;2950
1748452177;20.03;86.78;2938
1748453982;25.56;83.92;2945
1748455784;20.34;81.37;2956
